羽 [U+7FBD]
翁 [U+7FC1]
翅 [U+7FC5]
翌 [U+7FCC]
習 [U+7FD2]
翔 [U+7FD4]
翘 [U+7FD8]
翟 [U+7FDF]
翠 [U+7FE0]
翰 [U+7FF0]
翱 [U+7FF1]
翹 [U+7FF9]
翻 [U+7FFB]
翼 [U+7FFC]
耀 [U+8000]
老 [U+8001]
考 [U+8003]
者 [U+8005]
而 [U+800C]
耍 [U+800D]
耐 [U+8010]
耕 [U+8015]
耗 [U+8017]
耘 [U+8018]
耙 [U+8019]
耪 [U+802A]
耳 [U+8033]
耶 [U+8036]
耸 [U+8038]
耻 [U+803B]
耽 [U+803D]
耿 [U+803F]
聂 [U+8042]
聊 [U+804A]
聋 [U+804B]
职 [U+804C]
联 [U+8054]
聖 [U+8056]
聘 [U+8058]
聚 [U+805A]
聞 [U+805E]
聪 [U+806A]
聯 [U+806F]
聰 [U+8070]
聲 [U+8072]
聳 [U+8073]
聶 [U+8076]
職 [U+8077]
聽 [U+807D]
聾 [U+807E]
肃 [U+8083]
肄 [U+8084]
肅 [U+8085]
肆 [U+8086]
肇 [U+8087]
肉 [U+8089]
肋 [U+808B]
肌 [U+808C]
肖 [U+8096]
肘 [U+8098]
肚 [U+809A]
肛 [U+809B]
肝 [U+809D]
肠 [U+80A0]
股 [U+80A1]
肢 [U+80A2]
肤 [U+80A4]
肥 [U+80A5]
肩 [U+80A9]
肪 [U+80AA]
肮 [U+80AE]
肯 [U+80AF]
育 [U+80B2]
肺 [U+80BA]
肾 [U+80BE]
肿 [U+80BF]
胀 [U+80C0]
胁 [U+80C1]
胃 [U+80C3]
胆 [U+80C6]
背 [U+80CC]
胎 [U+80CE]
胖 [U+80D6]
胚 [U+80DA]
胜 [U+80DC]
胞 [U+80DE]
胡 [U+80E1]
胯 [U+80EF]
胰 [U+80F0]
胳 [U+80F3]
胶 [U+80F6]
胸 [U+80F8]
胺 [U+80FA]
能 [U+80FD]
脂 [U+8102]
脅 [U+8105]
脆 [U+8106]
脈 [U+8108]
脉 [U+8109]
脊 [U+810A]
脏 [U+810F]
脐 [U+8110]
脑 [U+8111]
脓 [U+8113]
脖 [U+8116]
脚 [U+811A]
脫 [U+812B]
脯 [U+812F]
脱 [U+8131]
脳 [U+8133]
脸 [U+8138]
脹 [U+8139]
脾 [U+813E]
腆 [U+8146]
腊 [U+814A]
腋 [U+814B]
腎 [U+814E]
腐 [U+8150]
腑 [U+8151]
腔 [U+8154]
腕 [U+8155]
腥 [U+8165]
腦 [U+8166]
腫 [U+816B]
腮 [U+816E]
腰 [U+8170]
腳 [U+8173]
腸 [U+8178]
腹 [U+8179]
腺 [U+817A]
腻 [U+817B]
腾 [U+817E]
腿 [U+817F]
膀 [U+8180]
膊 [U+818A]
膏 [U+818F]
膘 [U+8198]
膚 [U+819A]
膛 [U+819B]
膜 [U+819C]
膝 [U+819D]
膠 [U+81A0]
膨 [U+81A8]
膩 [U+81A9]
膳 [U+81B3]
膽 [U+81BD]
膿 [U+81BF]
臀 [U+81C0]
臂 [U+81C2]
臃 [U+81C3]
臆 [U+81C6]
臉 [U+81C9]
臍 [U+81CD]
臘 [U+81D8]
臣 [U+81E3]
臥 [U+81E5]
臨 [U+81E8]
自 [U+81EA]
臭 [U+81ED]
至 [U+81F3]
致 [U+81F4]
臻 [U+81FB]
臼 [U+81FC]
舀 [U+8200]
舅 [U+8205]
舆 [U+8206]
與 [U+8207]
興 [U+8208]
舉 [U+8209]
舊 [U+820A]
舌 [U+820C]
舍 [U+820D]
舒 [U+8212]
舔 [U+8214]
舜 [U+821C]
舞 [U+821E]
舟 [U+821F]
航 [U+822A]
般 [U+822C]
舰 [U+8230]
舱 [U+8231]
舵 [U+8235]
舶 [U+8236]
舷 [U+8237]
船 [U+8239]
艇 [U+8247]
艘 [U+8258]
艙 [U+8259]
艦 [U+8266]
良 [U+826F]
艰 [U+8270]
艱 [U+8271]
色 [U+8272]
艳 [U+8273]
艺 [U+827A]
艾 [U+827E]
节 [U+8282]
芋 [U+828B]
芍 [U+828D]
芒 [U+8292]
芜 [U+829C]
芝 [U+829D]
芥 [U+82A5]
芦 [U+82A6]
芬 [U+82AC]
芭 [U+82AD]
芯 [U+82AF]
花 [U+82B1]
芳 [U+82B3]
芹 [U+82B9]
芽 [U+82BD]
苇 [U+82C7]
苍 [U+82CD]
苏 [U+82CF]
苑 [U+82D1]
苔 [U+82D4]
苗 [U+82D7]
苛 [U+82DB]
苞 [U+82DE]
苟 [U+82DF]
若 [U+82E5]
苦 [U+82E6]
苫 [U+82EB]
苯 [U+82EF]
英 [U+82F1]
苹 [U+82F9]
茁 [U+8301]
茂 [U+8302]
范 [U+8303]
茄 [U+8304]
茅 [U+8305]
茎 [U+830E]
茧 [U+8327]
茨 [U+8328]
茫 [U+832B]
茬 [U+832C]
茲 [U+8332]
茵 [U+8335]
茶 [U+8336]
茸 [U+8338]
茹 [U+8339]
荆 [U+8346]
草 [U+8349]
荊 [U+834A]
荐 [U+8350]
荒 [U+8352]
荔 [U+8354]
荚 [U+835A]
荡 [U+8361]
荣 [U+8363]
荤 [U+8364]
荧 [U+8367]
荫 [U+836B]
药 [U+836F]
荷 [U+8377]
莆 [U+8386]
莉 [U+8389]
莊 [U+838A]
莎 [U+838E]
莖 [U+8396]
莢 [U+83A2]
莫 [U+83AB]
莱 [U+83B1]
莲 [U+83B2]
获 [U+83B7]
莹 [U+83B9]
莽 [U+83BD]
菇 [U+83C7]
菊 [U+83CA]
菌 [U+83CC]
菏 [U+83CF]
菜 [U+83DC]
菠 [U+83E0]
菩 [U+83E9]
華 [U+83EF]
菱 [U+83F1]
菲 [U+83F2]
萄 [U+8404]
萊 [U+840A]
萌 [U+840C]
萍 [U+840D]
萎 [U+840E]
萝 [U+841D]
萤 [U+8424]
营 [U+8425]
萧 [U+8427]
萨 [U+8428]
萬 [U+842C]
落 [U+843D]
葉 [U+8449]
著 [U+8457]
葛 [U+845B]
葡 [U+8461]
董 [U+8463]
葦 [U+8466]
葫 [U+846B]
葬 [U+846C]
葱 [U+8471]
葵 [U+8475]
葷 [U+8477]
蒂 [U+8482]
蒋 [U+848B]
蒙 [U+8499]
蒜 [U+849C]
蒲 [U+84B2]
蒸 [U+84B8]
蒼 [U+84BC]
蓄 [U+84C4]
蓉 [U+84C9]
蓋 [U+84CB]
蓑 [U+84D1]
蓖 [U+84D6]
蓝 [U+84DD]
蓟 [U+84DF]
蓬 [U+84EC]
蓮 [U+84EE]
蔑 [U+8511]
蔓 [U+8513]
蔔 [U+8514]
蔗 [U+8517]
蔚 [U+851A]
蔡 [U+8521]
蔣 [U+8523]
蔥 [U+8525]
蔫 [U+852B]
蔬 [U+852C]
蔭 [U+852D]
蔵 [U+8535]
蔷 [U+8537]
蔼 [U+853C]
蔽 [U+853D]
蕉 [U+8549]
蕊 [U+854A]
蕩 [U+8569]
蕪 [U+856A]
蕭 [U+856D]
蕴 [U+8574]
蕾 [U+857E]
薄 [U+8584]
薊 [U+858A]
薔 [U+8594]
薛 [U+859B]
薦 [U+85A6]
薩 [U+85A9]
薪 [U+85AA]
薯 [U+85AF]
藉 [U+85C9]
藍 [U+85CD]
藏 [U+85CF]
藐 [U+85D0]
藕 [U+85D5]
藝 [U+85DD]
藤 [U+85E4]
藥 [U+85E5]
藩 [U+85E9]
藹 [U+85F9]
藻 [U+85FB]
蘆 [U+8606]
蘇 [U+8607]
蘊 [U+860A]
蘋 [U+860B]
蘑 [U+8611]
蘭 [U+862D]
蘸 [U+8638]
蘿 [U+863F]
虎 [U+864E]
虏 [U+864F]
虐 [U+8650]
虑 [U+8651]
處 [U+8655]
虚 [U+865A]
虛 [U+865B]
虜 [U+865C]
虞 [U+865E]
號 [U+865F]
虧 [U+8667]
虫 [U+866B]
虱 [U+8671]
虹 [U+8679]
虽 [U+867D]
虾 [U+867E]
蚀 [U+8680]
蚁 [U+8681]
蚂 [U+8682]
蚊 [U+868A]
蚌 [U+868C]
蚕 [U+8695]
蚜 [U+869C]
蚤 [U+86A4]
蛀 [U+86C0]
蛆 [U+86C6]
蛇 [U+86C7]
蛊 [U+86CA]
蛋 [U+86CB]
蛔 [U+86D4]
蛙 [U+86D9]
蛛 [U+86DB]
蛤 [U+86E4]
蛮 [U+86EE]
蛰 [U+86F0]
蛹 [U+86F9]
蛻 [U+86FB]
蛾 [U+86FE]
蜀 [U+8700]
蜂 [U+8702]
蜒 [U+8712]
蜕 [U+8715]
蜗 [U+8717]
蜘 [U+8718]
蜜 [U+871C]
蜡 [U+8721]
蝇 [U+8747]
蝉 [U+8749]
蝎 [U+874E]
蝕 [U+8755]
蝗 [U+8757]
蝦 [U+8766]
蝴 [U+8774]
蝶 [U+8776]
蝸 [U+8778]
融 [U+878D]
螞 [U+879E]
螟 [U+879F]
螢 [U+87A2]
螺 [U+87BA]
蟄 [U+87C4]
蟬 [U+87EC]
蟲 [U+87F2]
蟹 [U+87F9]
蟻 [U+87FB]
蠅 [U+8805]
蠍 [U+880D]
蠕 [U+8815]
蠟 [U+881F]
蠢 [U+8822]
蠱 [U+8831]
蠶 [U+8836]
蠻 [U+883B]
血 [U+8840]
衅 [U+8845]
衆 [U+8846]
行 [U+884C]
衍 [U+884D]
術 [U+8853]
衔 [U+8854]
街 [U+8857]
衙 [U+8859]
衛 [U+885B]
衡 [U+8861]
衣 [U+8863]
补 [U+8865]
表 [U+8868]
衫 [U+886B]
衬 [U+886C]
衰 [U+8870]
衷 [U+8877]
袁 [U+8881]
袄 [U+8884]
袋 [U+888B]
袍 [U+888D]
袒 [U+8892]
袖 [U+8896]
袜 [U+889C]
被 [U+88AB]
袭 [U+88AD]
袱 [U+88B1]
裁 [U+88C1]
裂 [U+88C2]
装 [U+88C5]
裔 [U+88D4]
裕 [U+88D5]
裙 [U+88D9]
補 [U+88DC]
裝 [U+88DD]
裡 [U+88E1]
裤 [U+88E4]
裳 [U+88F3]
裴 [U+88F4]
裸 [U+88F8]
裹 [U+88F9]
製 [U+88FD]
褂 [U+8902]
複 [U+8907]
褐 [U+8910]
褒 [U+8912]
褥 [U+8925]
褪 [U+892A]
褲 [U+8932]
襄 [U+8944]
襖 [U+8956]
襟 [U+895F]
襪 [U+896A]
襯 [U+896F]
襲 [U+8972]
西 [U+897F]
要 [U+8981]
覆 [U+8986]
見 [U+898B]
規 [U+898F]
覓 [U+8993]
視 [U+8996]
親 [U+89AA]
観 [U+89B3]
覺 [U+89BA]
覽 [U+89BD]
觀 [U+89C0]
见 [U+89C1]
观 [U+89C2]
规 [U+89C4]
觅 [U+89C5]
视 [U+89C6]
览 [U+89C8]
觉 [U+89C9]
角 [U+89D2]
解 [U+89E3]
触 [U+89E6]
觸 [U+89F8]
言 [U+8A00]
訂 [U+8A02]
訃 [U+8A03]
計 [U+8A08]
訊 [U+8A0A]
討 [U+8A0E]
訓 [U+8A13]
訖 [U+8A16]
記 [U+8A18]
訛 [U+8A1B]
訝 [U+8A1D]
訟 [U+8A1F]
訣 [U+8A23]
訪 [U+8A2A]
設 [U+8A2D]
許 [U+8A31]
訴 [U+8A34]
診 [U+8A3A]
証 [U+8A3C]
詐 [U+8A50]
評 [U+8A55]
詛 [U+8A5B]
詞 [U+8A5E]
詠 [U+8A60]
詢 [U+8A62]
詣 [U+8A63]
試 [U+8A66]
詩 [U+8A69]
詫 [U+8A6B]
詭 [U+8A6D]
話 [U+8A71]
該 [U+8A72]
詳 [U+8A73]
詹 [U+8A79]
誅 [U+8A85]
誇 [U+8A87]
誉 [U+8A89]
誊 [U+8A8A]
認 [U+8A8D]
誓 [U+8A93]
誕 [U+8A95]
誘 [U+8A98]
語 [U+8A9E]
誠 [U+8AA0]
誡 [U+8AA1]
誣 [U+8AA3]
誤 [U+8AA4]
誦 [U+8AA6]
誨 [U+8AA8]
說 [U+8AAA]
説 [U+8AAC]
誰 [U+8AB0]
課 [U+8AB2]
誹 [U+8AB9]
誼 [U+8ABC]
調 [U+8ABF]
諄 [U+8AC4]
談 [U+8AC7]
請 [U+8ACB]
諒 [U+8AD2]
論 [U+8AD6]
諜 [U+8ADC]
諧 [U+8AE7]
諮 [U+8AEE]
諱 [U+8AF1]
諷 [U+8AF7]
諸 [U+8AF8]
諺 [U+8AFA]
諾 [U+8AFE]
謀 [U+8B00]
謂 [U+8B02]
謄 [U+8B04]
謅 [U+8B05]
謊 [U+8B0A]
謎 [U+8B0E]
謗 [U+8B17]
謙 [U+8B19]
講 [U+8B1B]
謝 [U+8B1D]
謠 [U+8B20]
謬 [U+8B2C]
謹 [U+8B39]
謾 [U+8B3E]
證 [U+8B49]
譏 [U+8B4F]
識 [U+8B58]
譚 [U+8B5A]
譜 [U+8B5C]
警 [U+8B66]
譬 [U+8B6C]
譯 [U+8B6F]
議 [U+8B70]
譴 [U+8B74]
護 [U+8B77]
譽 [U+8B7D]
讀 [U+8B80]
變 [U+8B8A]
讒 [U+8B92]
讓 [U+8B93]
讕 [U+8B95]
计 [U+8BA1]
订 [U+8BA2]
讣 [U+8BA3]
认 [U+8BA4]
讥 [U+8BA5]
讨 [U+8BA8]
让 [U+8BA9]
讫 [U+8BAB]
训 [U+8BAD]
议 [U+8BAE]
讯 [U+8BAF]
记 [U+8BB0]
讲 [U+8BB2]
讳 [U+8BB3]
讶 [U+8BB6]
许 [U+8BB8]
讹 [U+8BB9]
论 [U+8BBA]
讼 [U+8BBC]
讽 [U+8BBD]
设 [U+8BBE]
访 [U+8BBF]
诀 [U+8BC0]
证 [U+8BC1]
评 [U+8BC4]
诅 [U+8BC5]
识 [U+8BC6]
诈 [U+8BC8]
诉 [U+8BC9]
诊 [U+8BCA]
诌 [U+8BCC]
词 [U+8BCD]
译 [U+8BD1]
试 [U+8BD5]
诗 [U+8BD7]
诚 [U+8BDA]
诛 [U+8BDB]
话 [U+8BDD]
诞 [U+8BDE]
诡 [U+8BE1]
询 [U+8BE2]
诣 [U+8BE3]
该 [U+8BE5]
详 [U+8BE6]
诧 [U+8BE7]
诫 [U+8BEB]
诬 [U+8BEC]
语 [U+8BED]
误 [U+8BEF]
诱 [U+8BF1]
诲 [U+8BF2]
说 [U+8BF4]
诵 [U+8BF5]
请 [U+8BF7]
诸 [U+8BF8]
诺 [U+8BFA]
读 [U+8BFB]
诽 [U+8BFD]
课 [U+8BFE]
谁 [U+8C01]
调 [U+8C03]
谅 [U+8C05]
谆 [U+8C06]
谈 [U+8C08]
谊 [U+8C0A]
谋 [U+8C0B]
谍 [U+8C0D]
谎 [U+8C0E]
谐 [U+8C10]
谓 [U+8C13]
谗 [U+8C17]
谚 [U+8C1A]
谜 [U+8C1C]
谢 [U+8C22]
谣 [U+8C23]
谤 [U+8C24]
谦 [U+8C26]
谨 [U+8C28]
谩 [U+8C29]
谬 [U+8C2C]
谭 [U+8C2D]
谰 [U+8C30]
谱 [U+8C31]
谴 [U+8C34]
谷 [U+8C37]
豁 [U+8C41]
豆 [U+8C46]
豈 [U+8C48]
豌 [U+8C4C]
豎 [U+8C4E]
豐 [U+8C50]
豔 [U+8C54]
象 [U+8C61]
豢 [U+8C62]
豪 [U+8C6A]
豫 [U+8C6B]
豬 [U+8C6C]
豹 [U+8C79]
豺 [U+8C7A]
貉 [U+8C89]
貌 [U+8C8C]
貓 [U+8C93]
貝 [U+8C9D]
貞 [U+8C9E]
負 [U+8CA0]
財 [U+8CA1]
貢 [U+8CA2]
貧 [U+8CA7]
貨 [U+8CA8]
販 [U+8CA9]
貪 [U+8CAA]
貫 [U+8CAB]
責 [U+8CAC]
貯 [U+8CAF]
貳 [U+8CB3]
貴 [U+8CB4]
貶 [U+8CB6]
買 [U+8CB7]
貸 [U+8CB8]
費 [U+8CBB]
貼 [U+8CBC]
貿 [U+8CBF]
賀 [U+8CC0]
賂 [U+8CC2]
賃 [U+8CC3]
賄 [U+8CC4]
資 [U+8CC7]
賈 [U+8CC8]
賊 [U+8CCA]
賒 [U+8CD2]
賓 [U+8CD3]
賜 [U+8CDC]
賞 [U+8CDE]
賠 [U+8CE0]
賢 [U+8CE2]
賣 [U+8CE3]
賤 [U+8CE4]
賦 [U+8CE6]
質 [U+8CEA]
賬 [U+8CEC]
賭 [U+8CED]
賴 [U+8CF4]
賺 [U+8CFA]
購 [U+8CFC]
賽 [U+8CFD]
贅 [U+8D05]
贈 [U+8D08]
贊 [U+8D0A]
贍 [U+8D0D]
贏 [U+8D0F]
贓 [U+8D13]
贖 [U+8D16]
贛 [U+8D1B]
贝 [U+8D1D]
贞 [U+8D1E]
负 [U+8D1F]
贡 [U+8D21]
财 [U+8D22]
责 [U+8D23]
贤 [U+8D24]
败 [U+8D25]
账 [U+8D26]
货 [U+8D27]
质 [U+8D28]
贩 [U+8D29]
贪 [U+8D2A]
贫 [U+8D2B]
贬 [U+8D2C]
购 [U+8D2D]
贮 [U+8D2E]
贯 [U+8D2F]
贰 [U+8D30]
贱 [U+8D31]
贴 [U+8D34]
贵 [U+8D35]
贷 [U+8D37]
贸 [U+8D38]
费 [U+8D39]
贺 [U+8D3A]
贼 [U+8D3C]
贾 [U+8D3E]
贿 [U+8D3F]
赁 [U+8D41]
赂 [U+8D42]
赃 [U+8D43]
资 [U+8D44]
赊 [U+8D4A]
赋 [U+8D4B]
赌 [U+8D4C]
赎 [U+8D4E]
赏 [U+8D4F]
赐 [U+8D50]
赔 [U+8D54]
赖 [U+8D56]
赘 [U+8D58]
赚 [U+8D5A]
赛 [U+8D5B]
赞 [U+8D5E]
赠 [U+8D60]
赡 [U+8D61]
赢 [U+8D62]
赣 [U+8D63]
赤 [U+8D64]
赦 [U+8D66]
赫 [U+8D6B]
走 [U+8D70]
赴 [U+8D74]
赵 [U+8D75]
赶 [U+8D76]
起 [U+8D77]
趁 [U+8D81]
超 [U+8D85]
越 [U+8D8A]
趋 [U+8D8B]
趕 [U+8D95]
趙 [U+8D99]
趟 [U+8D9F]
趣 [U+8DA3]
趨 [U+8DA8]
足 [U+8DB3]
趴 [U+8DB4]
趾 [U+8DBE]
跃 [U+8DC3]
跋 [U+8DCB]
跌 [U+8DCC]
跑 [U+8DD1]
距 [U+8DDD]
跟 [U+8DDF]
跡 [U+8DE1]
跨 [U+8DE8]
跪 [U+8DEA]
路 [U+8DEF]
跳 [U+8DF3]
践 [U+8DF5]
跺 [U+8DFA]
踊 [U+8E0A]
踌 [U+8E0C]
踏 [U+8E0F]
踐 [U+8E10]
踞 [U+8E1E]
踢 [U+8E22]
踩 [U+8E29]
踪 [U+8E2A]
踴 [U+8E34]
蹄 [U+8E44]
蹈 [U+8E48]
蹋 [U+8E4B]
蹤 [U+8E64]
蹦 [U+8E66]
蹬 [U+8E6C]
蹭 [U+8E6D]
蹲 [U+8E72]
蹿 [U+8E7F]
躁 [U+8E81]
躇 [U+8E87]
躊 [U+8E8A]
躍 [U+8E8D]
躥 [U+8EA5]
身 [U+8EAB]
躬 [U+8EAC]
躯 [U+8EAF]
躲 [U+8EB2]
躺 [U+8EBA]
軀 [U+8EC0]
車 [U+8ECA]
軋 [U+8ECB]
軌 [U+8ECC]
軍 [U+8ECD]
軒 [U+8ED2]
軟 [U+8EDF]
転 [U+8EE2]
軸 [U+8EF8]
較 [U+8F03]
載 [U+8F09]
輔 [U+8F14]
輕 [U+8F15]
輛 [U+8F1B]
輝 [U+8F1D]
輥 [U+8F25]
輩 [U+8F29]
輪 [U+8F2A]
輯 [U+8F2F]
輸 [U+8F38]
輻 [U+8F3B]
輾 [U+8F3E]
輿 [U+8F3F]
轄 [U+8F44]
轅 [U+8F45]
轉 [U+8F49]
轍 [U+8F4D]
轎 [U+8F4E]
轟 [U+8F5F]
车 [U+8F66]
轧 [U+8F67]
轨 [U+8F68]
轩 [U+8F69]
转 [U+8F6C]
轮 [U+8F6E]
软 [U+8F6F]
轰 [U+8F70]
轴 [U+8F74]
轻 [U+8F7B]
载 [U+8F7D]
轿 [U+8F7F]
较 [U+8F83]
辅 [U+8F85]
辆 [U+8F86]
辈 [U+8F88]
辉 [U+8F89]
辊 [U+8F8A]
辐 [U+8F90]
辑 [U+8F91]
输 [U+8F93]
辕 [U+8F95]
辖 [U+8F96]
辗 [U+8F97]
辙 [U+8F99]
辛 [U+8F9B]
辜 [U+8F9C]
辞 [U+8F9E]
辟 [U+8F9F]
辣 [U+8FA3]
辦 [U+8FA6]
辨 [U+8FA8]
辩 [U+8FA9]
辫 [U+8FAB]
辭 [U+8FAD]
辮 [U+8FAE]
辯 [U+8FAF]
辰 [U+8FB0]
辱 [U+8FB1]
農 [U+8FB2]
边 [U+8FB9]
辺 [U+8FBA]
辽 [U+8FBD]
达 [U+8FBE]
迁 [U+8FC1]
迂 [U+8FC2]
迄 [U+8FC4]
迅 [U+8FC5]
过 [U+8FC7]
迈 [U+8FC8]
迎 [U+8FCE]
运 [U+8FD0]
近 [U+8FD1]
返 [U+8FD4]
还 [U+8FD8]
这 [U+8FD9]
进 [U+8FDB]
远 [U+8FDC]
违 [U+8FDD]
连 [U+8FDE]
迟 [U+8FDF]
迢 [U+8FE2]
迪 [U+8FEA]
迫 [U+8FEB]
迭 [U+8FED]
述 [U+8FF0]
迷 [U+8FF7]
迸 [U+8FF8]
迹 [U+8FF9]
追 [U+8FFD]
退 [U+9000]
送 [U+9001]
适 [U+9002]
逃 [U+9003]
逆 [U+9006]
选 [U+9009]
逊 [U+900A]
透 [U+900F]
逐 [U+9010]
递 [U+9012]
途 [U+9014]
逗 [U+9017]
這 [U+9019]
通 [U+901A]
逛 [U+901B]
逝 [U+901D]
逞 [U+901E]
速 [U+901F]
造 [U+9020]
逢 [U+9022]
連 [U+9023]
逮 [U+902E]
進 [U+9032]
逸 [U+9038]
逻 [U+903B]
逼 [U+903C]
逾 [U+903E]
遁 [U+9041]
遂 [U+9042]
遇 [U+9047]
運 [U+904B]
遍 [U+904D]
過 [U+904E]
遏 [U+904F]
道 [U+9053]
達 [U+9054]
違 [U+9055]
遗 [U+9057]
遙 [U+9059]
遜 [U+905C]
遞 [U+905E]
遠 [U+9060]
遣 [U+9063]
遥 [U+9065]
適 [U+9069]
遭 [U+906D]
遮 [U+906E]
遲 [U+9072]
遵 [U+9075]
遷 [U+9077]
選 [U+9078]
遺 [U+907A]
遼 [U+907C]
避 [U+907F]
邀 [U+9080]
邁 [U+9081]
還 [U+9084]
邊 [U+908A]
邏 [U+908F]
邑 [U+9091]
邓 [U+9093]
邢 [U+90A2]
那 [U+90A3]
邦 [U+90A6]
邪 [U+90AA]
邮 [U+90AE]
邯 [U+90AF]
邱 [U+90B1]
邵 [U+90B5]
邹 [U+90B9]
邻 [U+90BB]
郁 [U+90C1]
郊 [U+90CA]
郎 [U+90CE]
郑 [U+90D1]
郝 [U+90DD]
郡 [U+90E1]
郧 [U+90E7]
部 [U+90E8]
郭 [U+90ED]
郴 [U+90F4]
郵 [U+90F5]
郸 [U+90F8]
都 [U+90FD]
鄂 [U+9102]
鄉 [U+9109]
鄒 [U+9112]
鄖 [U+9116]
鄙 [U+9119]
鄧 [U+9127]
鄭 [U+912D]
鄰 [U+9130]
鄲 [U+9132]
酉 [U+9149]
酋 [U+914B]
酌 [U+914C]
配 [U+914D]
酒 [U+9152]
酗 [U+9157]
酚 [U+915A]
酝 [U+915D]
酞 [U+915E]
酣 [U+9163]
酥 [U+9165]
酪 [U+916A]
酬 [U+916C]
酮 [U+916E]
酱 [U+9171]
酵 [U+9175]
酶 [U+9176]
酷 [U+9177]
酸 [U+9178]
酿 [U+917F]
醇 [U+9187]
醉 [U+9189]
醋 [U+918B]
醒 [U+9192]
醚 [U+919A]
醛 [U+919B]
醜 [U+919C]
醞 [U+919E]
醫 [U+91AB]
醬 [U+91AC]
釀 [U+91C0]
釁 [U+91C1]
采 [U+91C7]
釉 [U+91C9]
释 [U+91CA]
釋 [U+91CB]
里 [U+91CC]
重 [U+91CD]
野 [U+91CE]
量 [U+91CF]
金 [U+91D1]
釘 [U+91D8]
釜 [U+91DC]
針 [U+91DD]
釣 [U+91E3]
釩 [U+91E9]
釺 [U+91FA]
鈉 [U+9209]
鈍 [U+920D]
鈔 [U+9214]
鈕 [U+9215]
鈞 [U+921E]
鈣 [U+9223]
鈴 [U+9234]
鈾 [U+923E]
鉀 [U+9240]
鉑 [U+9251]
鉗 [U+9257]
鉚 [U+925A]
鉛 [U+925B]
鉤 [U+9264]
鉴 [U+9274]
鉸 [U+9278]
鉻 [U+927B]
銀 [U+9280]
銅 [U+9285]
銑 [U+9291]
銘 [U+9298]
銜 [U+929C]
銥 [U+92A5]
銳 [U+92B3]
銷 [U+92B7]
銻 [U+92BB]
鋁 [U+92C1]
鋅 [U+92C5]
鋇 [U+92C7]
鋒 [U+92D2]
鋤 [U+92E4]
鋪 [U+92EA]
鋸 [U+92F8]
鋼 [U+92FC]
錄 [U+9304]
錐 [U+9310]
錘 [U+9318]
錠 [U+9320]
錢 [U+9322]
錦 [U+9326]
錨 [U+9328]
錫 [U+932B]
錯 [U+932F]
錳 [U+9333]
鍁 [U+9341]
鍋 [U+934B]
鍍 [U+934D]
鍘 [U+9358]
鍛 [U+935B]
鍬 [U+936C]
鍵 [U+9375]
鍺 [U+937A]
鎂 [U+9382]
鎊 [U+938A]
鎖 [U+9396]
鎢 [U+93A2]
鎬 [U+93AC]
鎮 [U+93AE]
鎳 [U+93B3]
鏈 [U+93C8]
鏟 [U+93DF]
鏡 [U+93E1]
鏽 [U+93FD]
鐐 [U+9410]
鐘 [U+9418]
鐮 [U+942E]
鐳 [U+9433]
鐵 [U+9435]
鑄 [U+9444]
鑒 [U+9452]
鑰 [U+9470]
鑲 [U+9472]
鑷 [U+9477]
鑼 [U+947C]
鑽 [U+947D]
鑿 [U+947F]
针 [U+9488]
钉 [U+9489]
钎 [U+948E]
钒 [U+9492]
钓 [U+9493]
钙 [U+9499]
钝 [U+949D]
钞 [U+949E]
钟 [U+949F]
钠 [U+94A0]
钡 [U+94A1]
钢 [U+94A2]
钥 [U+94A5]
钦 [U+94A6]
钧 [U+94A7]
钨 [U+94A8]
钩 [U+94A9]
钮 [U+94AE]
钱 [U+94B1]
钳 [U+94B3]
钵 [U+94B5]
钻 [U+94BB]
钾 [U+94BE]
铀 [U+94C0]
铁 [U+94C1]
铂 [U+94C2]
铃 [U+94C3]
铅 [U+94C5]
铆 [U+94C6]
铜 [U+94DC]
铝 [U+94DD]
铡 [U+94E1]
铣 [U+94E3]
铬 [U+94EC]
铭 [U+94ED]
铰 [U+94F0]
铱 [U+94F1]
铲 [U+94F2]
银 [U+94F6]
铸 [U+94F8]
铺 [U+94FA]
链 [U+94FE]
销 [U+9500]
锁 [U+9501]
锄 [U+9504]
锅 [U+9505]
锈 [U+9508]
锋 [U+950B]
锌 [U+950C]
锐 [U+9510]
锑 [U+9511]
锗 [U+9517]
错 [U+9519]
锚 [U+951A]
锡 [U+9521]
锣 [U+9523]
锤 [U+9524]
锥 [U+9525]
锦 [U+9526]
锨 [U+9528]
锭 [U+952D]
键 [U+952E]
锯 [U+952F]
锰 [U+9530]
锹 [U+9539]
锻 [U+953B]
镀 [U+9540]
镁 [U+9541]
镇 [U+9547]
镊 [U+954A]
镍 [U+954D]
镐 [U+9550]
镑 [U+9551]
镜 [U+955C]
镣 [U+9563]
镭 [U+956D]
镰 [U+9570]
镶 [U+9576]
長 [U+9577]
长 [U+957F]
門 [U+9580]
閃 [U+9583]
閉 [U+9589]
開 [U+958B]
閏 [U+958F]
閑 [U+9591]
間 [U+9593]
閘 [U+9598]
閡 [U+95A1]
関 [U+95A2]
閣 [U+95A3]
閥 [U+95A5]
閨 [U+95A8]
閩 [U+95A9]
閱 [U+95B1]
閹 [U+95B9]
閻 [U+95BB]
闊 [U+95CA]
闌 [U+95CC]
闖 [U+95D6]
關 [U+95DC]
